dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32,rul
test_FD001,999118,18,124,7/15/2018 17:39,AXM,WMKK,WBSB,-0.002,0.0004,100,518.67,1561.7900000000002,1591.8,1410.02,14.62,21.61,553.33,2388.15,9050.9,1.3,47.66,520.67,2388.12,8131.94,8.4371,0.03,394,2388,100,38.83,23.1789,28.0
test_FD001,999118,18,1,6/30/2018 1:02,AXM,WMKK,WBGB,0.0007,-0.0004,100,518.67,1561.5700000000002,1586.9,1395.19,14.62,21.61,554.57,2388.0,9074.23,1.3,47.13,521.9,2388.04,8149.13,8.4134,0.03,393,2388,100,39.04,23.3448,28.0
test_FD001,999118,18,64,7/9/2018 0:11,AXM,WMKK,VDSR,-0.0006,0.0003,100,518.67,1561.91,1587.16,1401.24,14.62,21.6,553.99,2388.07,9067.9,1.3,47.31,522.14,2388.05,8149.27,8.4102,0.03,392,2388,100,39.0,23.3172,28.0
test_FD001,999118,18,114,7/14/2018 17:48,AXM,WMKK,WBSB,-0.0014,0.0002,100,518.67,1561.46,1583.37,1408.75,14.62,21.61,553.85,2388.09,9057.81,1.3,47.6,521.76,2388.12,8139.4,8.4419,0.03,391,2388,100,38.77,23.3684,28.0
test_FD001,999118,18,52,7/7/2018 18:41,AXM,WMKK,WBGG,0.0032,0.0003,100,518.67,1561.36,1581.09,1400.14,14.62,21.61,554.23,2387.99,9066.89,1.3,47.38,521.9,2387.95,8145.65,8.4046,0.03,392,2388,100,38.93,23.4368,28.0
test_FD001,999118,18,47,7/7/2018 1:30,AXM,WMKK,VTBD,-0.004,-0.0001,100,518.67,1560.87,1582.63,1395.86,14.62,21.61,554.3,2388.0,9059.28,1.3,47.13,522.17,2388.04,8145.18,8.4175,0.03,393,2388,100,38.9,23.4104,28.0
test_FD001,999118,18,97,7/13/2018 2:32,AXM,WMKK,WBKK,0.0004,0.0004,100,518.67,1562.11,1581.65,1401.72,14.62,21.61,554.0,2388.02,9066.45,1.3,47.32,521.71,2388.03,8146.3,8.4286,0.03,391,2388,100,38.96,23.3493,28.0
test_FD001,999126,26,48,1/12/2018 1:41,AXM,VTSP,VTBD,0.0013,0.0007,100,518.67,1561.0400000000002,1587.29,1396.96,14.62,21.61,554.06,2388.03,9073.44,1.3,47.22,522.8,2387.98,8142.5,8.4259,0.03,391,2388,100,39.01,23.387,162.0
test_FD001,999126,26,60,1/13/2018 7:28,AXM,VTBD,VTSP,0.0008,-0.0002,100,518.67,1561.44,1588.18,1405.38,14.62,21.61,554.34,2388.0,9061.54,1.3,47.1,522.19,2388.01,8149.13,8.4262,0.03,393,2388,100,39.05,23.2553,162.0
test_FD001,999126,26,67,1/15/2018 1:13,AXM,VTSP,VTBD,-0.001,0.0006,100,518.67,1561.5700000000002,1588.77,1396.46,14.62,21.61,553.63,2388.06,9070.61,1.3,47.38,521.91,2388.01,8149.12,8.4359,0.03,393,2388,100,38.85,23.3692,162.0
test_FD001,999126,26,60,1/13/2018 7:28,AXM,VTBD,VTSP,0.0008,-0.0002,100,518.67,1561.44,1588.18,1405.38,14.62,21.61,554.34,2388.0,9061.54,1.3,47.1,522.19,2388.01,8149.13,8.4262,0.03,393,2388,100,39.05,23.2553,162.0
test_FD001,999126,26,45,1/11/2018 19:10,AXM,,,0.0022,-0.0002,100,518.67,1561.91,1590.21,1401.35,14.62,21.61,554.04,2387.99,9064.66,1.3,47.32,521.77,2388.02,8147.82,8.4109,0.03,393,2388,100,38.96,23.315,162.0
test_FD001,999126,26,34,1/10/2018 4:53,AXM,VHHH,VTBD,0.0012,-0.0002,100,518.67,1561.86,1580.5,1397.65,14.62,21.61,553.6,2388.03,9070.92,1.3,47.4,521.6,2388.02,8148.31,8.4087,0.03,392,2388,100,38.86,23.3931,162.0
test_FD001,999126,26,72,1/15/2018 8:42,AXM,VTCC,VTBD,-0.0012,0.0005,100,518.67,1561.41,1587.12,1407.87,14.62,21.61,554.21,2388.03,9060.36,1.3,47.22,522.09,2388.03,8149.19,8.3672,0.03,392,2388,100,38.79,23.4441,162.0
test_FD001,999126,26,22,1/8/2018 19:41,AXM,VMMC,VTBD,0.0035,0.0003,100,518.67,1561.45,1584.51,1398.33,14.62,21.61,554.39,2388.02,9068.31,1.3,47.32,522.37,2388.02,8144.67,8.4137,0.03,391,2388,100,39.12,23.3945,162.0
test_FD001,999126,26,68,1/15/2018 1:49,AXM,,,-0.0008,0.0,100,518.67,1561.51,1588.02,1405.98,14.62,21.61,553.81,2388.03,9072.39,1.3,47.23,522.31,2388.03,8146.43,8.4312,0.03,393,2388,100,39.09,23.405,162.0
test_FD001,999126,26,1,12/31/2017 18:33,AXM,VTBD,VTUV,-0.0027,0.0006,100,518.67,1561.34,1582.88,1399.92,14.62,21.61,554.54,2388.02,9060.88,1.3,47.38,522.55,2387.98,8147.17,8.3468,0.03,392,2388,100,38.82,23.3876,162.0
test_FD001,999126,26,35,1/10/2018 16:53,AXM,VTBD,VMMC,0.0008,-0.0001,100,518.67,1561.97,1585.67,1400.48,14.62,21.61,554.35,2388.05,9061.87,1.3,47.26,522.11,2388.01,8148.56,8.3977,0.03,392,2388,100,38.96,23.3812,162.0
test_FD001,999126,26,49,1/12/2018 3:54,AXM,VTBD,VTUD,-0.0005,0.0,100,518.67,1561.36,1584.32,1394.6,14.62,21.61,554.79,2388.05,9064.06,1.3,47.32,522.34,2388.08,8147.68,8.4483,0.03,391,2388,100,38.95,23.3022,162.0
test_FD001,999126,26,53,1/12/2018 16:56,AXM,VTBD,WMKK,-0.0029,0.0006,100,518.67,1561.64,1577.38,1404.88,14.62,21.61,554.14,2388.0,9068.23,1.3,47.37,521.92,2388.04,8142.75,8.3985,0.03,392,2388,100,38.84,23.3067,162.0
test_FD001,999126,26,73,1/15/2018 8:42,AXM,VTCC,,0.0038,0.0,100,518.67,1562.0300000000002,1589.11,1398.76,14.62,21.61,554.5,2387.99,9060.08,1.3,47.36,522.27,2388.0,8154.48,8.3915,0.03,392,2388,100,38.95,23.3244,162.0
test_FD001,999126,26,50,1/12/2018 5:31,AXM,VTUD,VTBD,0.0002,0.0004,100,518.67,1561.3300000000002,1589.46,1410.08,14.62,21.61,553.91,2388.03,9064.42,1.3,47.41,521.6,2388.01,8145.35,8.4415,0.03,391,2388,100,38.85,23.4647,162.0
test_FD001,999126,26,35,1/10/2018 16:53,AXM,VTBD,VMMC,0.0008,-0.0001,100,518.67,1561.97,1585.67,1400.48,14.62,21.61,554.35,2388.05,9061.87,1.3,47.26,522.11,2388.01,8148.56,8.3977,0.03,392,2388,100,38.96,23.3812,162.0
test_FD001,999126,26,1,12/31/2017 18:33,AXM,VTBD,VTUV,-0.0027,0.0006,100,518.67,1561.34,1582.88,1399.92,14.62,21.61,554.54,2388.02,9060.88,1.3,47.38,522.55,2387.98,8147.17,8.3468,0.03,392,2388,100,38.82,23.3876,162.0
test_FD001,999126,26,66,1/14/2018 23:22,AXM,VTBD,VTSP,0.0008,0.0004,100,518.67,1562.0800000000002,1588.79,1398.79,14.62,21.61,553.89,2388.06,9068.71,1.3,47.42,521.73,2388.04,8149.79,8.4301,0.03,391,2388,100,38.92,23.4099,162.0
test_FD001,999126,26,47,1/11/2018 23:42,AXM,VTBD,VTSP,0.0029,0.0006,100,518.67,1562.16,1585.49,1396.85,14.62,21.61,553.8,2388.02,9060.44,1.3,47.29,522.31,2388.02,8150.01,8.4183,0.03,391,2388,100,38.98,23.2952,162.0
test_FD001,999126,26,34,1/10/2018 4:53,AXM,VHHH,VTBD,0.0012,-0.0002,100,518.67,1561.86,1580.5,1397.65,14.62,21.61,553.6,2388.03,9070.92,1.3,47.4,521.6,2388.02,8148.31,8.4087,0.03,392,2388,100,38.86,23.3931,162.0
test_FD001,999126,26,27,1/9/2018 8:07,AXM,VTBD,VOTR,-0.0024,0.0,100,518.67,1561.63,1576.63,1396.62,14.62,21.61,553.85,2388.01,9066.46,1.3,47.35,521.35,2388.03,8141.62,8.4035,0.03,391,2388,100,39.07,23.3092,162.0
test_FD001,999126,26,53,1/12/2018 16:56,AXM,VTBD,WMKK,-0.0029,0.0006,100,518.67,1561.64,1577.38,1404.88,14.62,21.61,554.14,2388.0,9068.23,1.3,47.37,521.92,2388.04,8142.75,8.3985,0.03,392,2388,100,38.84,23.3067,162.0
test_FD001,999126,26,2,12/31/2017 19:59,AXM,VTUV,VTBD,-0.0029,0.0002,100,518.67,1561.69,1589.01,1398.46,14.62,21.61,554.11,2387.96,9063.16,1.3,47.21,521.85,2388.01,8146.58,8.4159,0.03,390,2388,100,39.0,23.3793,162.0
test_FD001,999126,26,46,1/11/2018 21:02,AXM,VVTS,VTBD,0.0003,0.0002,100,518.67,1561.77,1586.64,1403.5,14.62,21.61,554.58,2388.08,9066.16,1.3,47.23,522.2,2388.0,8142.27,8.3979,0.03,391,2388,100,39.0,23.4339,162.0
test_FD001,999126,26,14,1/6/2018 16:44,AXM,VTBD,VHHH,-0.0016,0.0007,100,518.67,1561.44,1593.79,1396.91,14.62,21.61,553.99,2388.06,9068.61,1.3,47.27,521.95,2388.02,8151.12,8.405,0.03,393,2388,100,38.96,23.3919,162.0
test_FD001,999126,26,18,1/8/2018 0:20,AXM,VTBD,VTSP,-0.0025,-0.0003,100,518.67,1561.52,1584.53,1398.85,14.62,21.61,554.12,2388.04,9058.43,1.3,47.22,522.34,2388.07,8141.75,8.4074,0.03,392,2388,100,38.89,23.3051,162.0
test_FD001,999126,26,43,1/11/2018 12:02,AXM,VOTR,VTBD,-0.0003,0.0007,100,518.67,1561.5400000000002,1593.25,1401.51,14.62,21.61,554.51,2388.01,9063.73,1.3,47.28,521.78,2388.02,8143.78,8.4058,0.03,391,2388,100,39.0,23.4214,162.0
test_FD001,999126,26,12,1/5/2018 17:29,AXM,VTBD,VTUV,-0.0004,0.0004,100,518.67,1561.52,1588.16,1403.47,14.62,21.61,554.32,2388.03,9067.01,1.3,47.33,522.33,2388.07,8147.46,8.3946,0.03,392,2388,100,39.1,23.377,162.0
test_FD001,999126,26,44,1/11/2018 17:27,AXM,VTBD,VVTS,0.0006,0.0004,100,518.67,1561.47,1582.5,1401.78,14.62,21.61,554.15,2388.08,9062.31,1.3,47.15,522.3,2388.05,8148.22,8.3994,0.03,393,2388,100,39.03,23.2778,162.0
test_FD001,999126,26,36,1/10/2018 20:03,AXM,VMMC,,-0.0022,-0.0003,100,518.67,1561.61,1584.13,1399.65,14.62,21.61,553.92,2388.04,9062.24,1.3,47.18,522.25,2388.0,8145.99,8.3838,0.03,393,2388,100,39.09,23.3221,162.0
test_FD001,999126,26,24,1/9/2018 1:17,AXM,VTST,VTBD,0.0007,0.0001,100,518.67,1561.65,1588.71,1394.77,14.62,21.61,554.65,2388.04,9062.8,1.3,47.33,521.76,2388.06,8146.57,8.3947,0.03,393,2388,100,39.03,23.5177,162.0
test_FD001,999126,26,11,1/5/2018 6:53,AXM,WSSS,VTBD,-0.0004,0.0006,100,518.67,1561.42,1589.42,1396.55,14.62,21.61,554.76,2388.02,9069.76,1.3,47.23,522.59,2387.98,8150.18,8.4049,0.03,391,2388,100,38.97,23.3776,162.0
test_FD001,999126,26,5,1/1/2018 4:25,AXM,VTBD,VTSP,0.002,0.0005,100,518.67,1561.88,1591.71,1403.84,14.62,21.61,554.51,2388.01,9062.58,1.3,47.38,522.04,2388.0,8142.07,8.4332,0.03,391,2388,100,39.11,23.3904,162.0
test_FD001,999126,26,59,1/13/2018 5:08,AXM,VTCC,VTBD,0.0035,-0.0002,100,518.67,1561.3100000000002,1583.93,1404.34,14.62,21.61,554.82,2388.01,9064.36,1.3,47.44,522.46,2388.04,8144.52,8.4678,0.03,393,2388,100,38.9,23.5101,162.0
test_FD001,999126,26,41,1/11/2018 5:20,AXM,VTSS,VTBD,-0.001,-0.0001,100,518.67,1562.14,1595.35,1402.5,14.62,21.6,554.29,2387.97,9068.59,1.3,47.19,522.03,2388.02,8146.17,8.4018,0.03,391,2388,100,39.0,23.3544,162.0
test_FD001,999126,26,16,1/7/2018 18:17,AXM,VTBD,WMKK,-0.0011,0.0005,100,518.67,1561.87,1578.82,1399.52,14.62,21.61,554.2,2388.06,9063.53,1.3,47.27,522.22,2388.02,8144.46,8.4132,0.03,394,2388,100,38.88,23.3748,162.0
test_FD001,999126,26,19,1/8/2018 3:13,AXM,VTBD,WSSS,-0.0009,0.0003,100,518.67,1561.72,1585.19,1403.01,14.62,21.61,554.07,2388.04,9066.14,1.3,47.11,521.76,2388.09,8144.72,8.4026,0.03,392,2388,100,38.99,23.3975,162.0
test_FD001,999126,26,18,1/8/2018 0:20,AXM,VTBD,VTSP,-0.0025,-0.0003,100,518.67,1561.52,1584.53,1398.85,14.62,21.61,554.12,2388.04,9058.43,1.3,47.22,522.34,2388.07,8141.75,8.4074,0.03,392,2388,100,38.89,23.3051,162.0
test_FD001,999126,26,47,1/11/2018 23:42,AXM,VTBD,VTSP,0.0029,0.0006,100,518.67,1562.16,1585.49,1396.85,14.62,21.61,553.8,2388.02,9060.44,1.3,47.29,522.31,2388.02,8150.01,8.4183,0.03,391,2388,100,38.98,23.2952,162.0
test_FD001,999126,26,38,1/10/2018 23:11,AXM,VTBD,VTST,-0.0002,0.0001,100,518.67,1561.47,1586.22,1395.81,14.62,21.61,554.13,2387.97,9064.4,1.3,47.23,522.01,2387.99,8147.63,8.4312,0.03,392,2388,100,39.12,23.4488,162.0
test_FD001,999126,26,39,1/11/2018 1:28,AXM,VTST,VTBD,-0.0044,-0.0003,100,518.67,1561.62,1586.74,1393.89,14.62,21.61,554.69,2388.04,9067.21,1.3,47.25,521.54,2388.01,8149.44,8.4201,0.03,394,2388,100,38.99,23.4591,162.0
test_FD001,999126,26,55,1/12/2018 20:23,AXM,,,0.0004,0.0,100,518.67,1561.7,1581.5,1399.98,14.62,21.61,553.91,2388.0,9070.75,1.3,47.31,522.37,2388.02,8146.24,8.4204,0.03,391,2388,100,38.99,23.363,162.0
test_FD001,999126,26,75,1/21/2018 16:50,AXM,VTBD,VTSF,0.0014,0.0006,100,518.67,1561.64,1585.15,1394.84,14.62,21.61,553.43,2388.08,9064.9,1.3,47.42,522.17,2387.98,8154.46,8.3862,0.03,391,2388,100,38.93,23.4908,162.0
test_FD001,999126,26,32,1/9/2018 23:50,AXM,VTCC,VTBD,-0.0001,0.0002,100,518.67,1561.66,1590.94,1393.61,14.62,21.61,554.24,2388.01,9062.97,1.3,47.3,521.79,2388.05,8144.88,8.3819,0.03,391,2388,100,38.94,23.3977,162.0
test_FD001,999126,26,74,1/20/2018 16:49,AXM,VTBD,VMMC,-0.0009,0.0002,100,518.67,1561.52,1591.67,1394.6,14.62,21.61,553.65,2388.04,9068.35,1.3,47.39,521.87,2388.08,8146.33,8.3926,0.03,393,2388,100,38.99,23.3885,162.0
test_FD001,999126,26,22,1/8/2018 19:41,AXM,VMMC,VTBD,0.0035,0.0003,100,518.67,1561.45,1584.51,1398.33,14.62,21.61,554.39,2388.02,9068.31,1.3,47.32,522.37,2388.02,8144.67,8.4137,0.03,391,2388,100,39.12,23.3945,162.0
test_FD001,999126,26,3,12/31/2017 21:44,AXM,VTBD,VMMC,0.0008,0.0001,100,518.67,1562.0300000000002,1590.16,1398.4,14.62,21.61,554.39,2387.99,9057.29,1.3,47.16,522.34,2388.05,8144.6,8.4444,0.03,391,2388,100,39.2,23.339,162.0
test_FD001,999126,26,76,1/21/2018 18:04,AXM,VTBD,VTSF,-0.002,0.0003,100,518.67,1561.65,1580.98,1402.4,14.62,21.61,554.45,2388.02,9074.01,1.3,47.4,521.93,2387.98,8151.64,8.4331,0.03,392,2388,100,38.89,23.366,162.0
test_FD001,999126,26,8,1/2/2018 8:52,AXM,VTBD,VOTR,0.0035,0.0004,100,518.67,1561.4,1583.4,1402.21,14.62,21.61,554.12,2388.03,9064.77,1.3,47.13,522.02,2388.02,8138.82,8.3913,0.03,392,2388,100,38.89,23.3488,162.0
test_FD001,999126,26,15,1/7/2018 17:43,AXM,VTBD,VHHH,-0.0018,0.0002,100,518.67,1561.47,1589.31,1401.61,14.62,21.61,553.48,2388.03,9060.41,1.3,47.26,521.32,2388.03,8145.04,8.3756,0.03,391,2388,100,38.97,23.3813,162.0
test_FD001,999126,26,72,1/15/2018 8:42,AXM,VTCC,VTBD,-0.0012,0.0005,100,518.67,1561.41,1587.12,1407.87,14.62,21.61,554.21,2388.03,9060.36,1.3,47.22,522.09,2388.03,8149.19,8.3672,0.03,392,2388,100,38.79,23.4441,162.0
test_FD001,999126,26,2,12/31/2017 19:59,AXM,VTUV,VTBD,-0.0029,0.0002,100,518.67,1561.69,1589.01,1398.46,14.62,21.61,554.11,2387.96,9063.16,1.3,47.21,521.85,2388.01,8146.58,8.4159,0.03,390,2388,100,39.0,23.3793,162.0
test_FD001,999126,26,37,1/10/2018 20:04,AXM,VMMC,VTBD,0.0025,0.0001,100,518.67,1561.61,1579.21,1396.65,14.62,21.6,553.62,2388.06,9067.21,1.3,47.14,521.95,2388.08,8144.05,8.3982,0.03,392,2388,100,38.81,23.4139,162.0
test_FD001,999126,26,58,1/13/2018 3:17,AXM,VTBD,VTCC,0.0004,0.0002,100,518.67,1561.69,1582.94,1403.18,14.62,21.61,554.06,2387.97,9068.73,1.3,47.47,522.03,2388.04,8144.19,8.4112,0.03,393,2388,100,38.96,23.2887,162.0
test_FD001,999126,26,57,1/13/2018 1:19,AXM,VTSP,VTBD,-0.0014,-0.0003,100,518.67,1562.25,1586.93,1403.54,14.62,21.61,553.79,2388.06,9060.08,1.3,47.36,522.31,2388.03,8147.65,8.42,0.03,392,2388,100,39.07,23.4498,162.0
test_FD001,999126,26,61,1/13/2018 9:18,AXM,VTSP,VTBD,-0.0001,-0.0002,100,518.67,1561.71,1586.59,1403.41,14.62,21.61,553.83,2388.02,9065.2,1.3,47.29,521.41,2388.06,8151.04,8.4124,0.03,391,2388,100,38.98,23.4704,162.0
test_FD001,999126,26,42,1/11/2018 7:48,AXM,VTBD,VOTR,0.0007,0.0,100,518.67,1561.5300000000002,1591.44,1402.31,14.62,21.61,554.44,2388.0,9066.21,1.3,47.3,521.82,2388.0,8145.52,8.3958,0.03,392,2388,100,38.94,23.3341,162.0
test_FD001,999126,26,39,1/11/2018 1:28,AXM,VTST,VTBD,-0.0044,-0.0003,100,518.67,1561.62,1586.74,1393.89,14.62,21.61,554.69,2388.04,9067.21,1.3,47.25,521.54,2388.01,8149.44,8.4201,0.03,394,2388,100,38.99,23.4591,162.0
test_FD001,999126,26,26,1/9/2018 5:34,AXM,VTSS,VTBD,0.0002,-0.0002,100,518.67,1562.0500000000002,1587.66,1402.97,14.62,21.61,554.19,2388.05,9062.86,1.3,47.15,521.37,2388.03,8144.46,8.4198,0.03,394,2388,100,38.81,23.3262,162.0
test_FD001,999126,26,4,1/1/2018 0:50,AXM,VMMC,VTBD,-0.0026,0.0005,100,518.67,1561.1,1583.37,1389.66,14.62,21.61,553.59,2387.99,9064.94,1.3,47.19,522.03,2388.0,8147.98,8.3986,0.03,392,2388,100,38.97,23.3931,162.0
test_FD001,999126,26,29,1/9/2018 18:19,AXM,VTBD,VTSS,-0.0011,-0.0001,100,518.67,1561.5800000000002,1582.74,1397.69,14.62,21.61,554.47,2387.98,9065.21,1.3,47.23,521.81,2388.02,8144.22,8.3919,0.03,392,2388,100,38.87,23.3341,162.0
test_FD001,999126,26,17,1/7/2018 21:26,AXM,WMKK,VTBD,0.0001,0.0005,100,518.67,1561.61,1582.21,1400.82,14.62,21.61,554.34,2388.02,9057.42,1.3,47.35,522.27,2388.0,8141.5,8.4239,0.03,392,2388,100,38.81,23.3975,162.0
test_FD001,999126,26,31,1/9/2018 22:00,AXM,VTBD,VTCC,0.0019,0.0005,100,518.67,1561.46,1589.42,1404.73,14.62,21.61,554.09,2387.99,9060.81,1.3,47.31,522.72,2388.05,8146.05,8.4474,0.03,392,2388,100,38.97,23.4518,162.0
test_FD001,999126,26,56,1/12/2018 23:27,AXM,VTBD,VTSP,0.0,0.0001,100,518.67,1561.27,1584.54,1398.67,14.62,21.61,554.02,2388.0,9066.75,1.3,47.16,522.21,2388.04,8146.93,8.408,0.03,391,2388,100,38.81,23.4267,162.0
test_FD001,999126,26,73,1/15/2018 8:42,AXM,VTCC,,0.0038,0.0,100,518.67,1562.0300000000002,1589.11,1398.76,14.62,21.61,554.5,2387.99,9060.08,1.3,47.36,522.27,2388.0,8154.48,8.3915,0.03,392,2388,100,38.95,23.3244,162.0
test_FD001,999126,26,43,1/11/2018 12:02,AXM,VOTR,VTBD,-0.0003,0.0007,100,518.67,1561.5400000000002,1593.25,1401.51,14.62,21.61,554.51,2388.01,9063.73,1.3,47.28,521.78,2388.02,8143.78,8.4058,0.03,391,2388,100,39.0,23.4214,162.0
test_FD001,999126,26,28,1/9/2018 12:05,AXM,VOTR,VTBD,-0.0037,0.0006,100,518.67,1561.66,1581.67,1404.75,14.62,21.61,554.67,2387.99,9062.84,1.3,47.26,522.61,2388.1,8144.29,8.3776,0.03,394,2388,100,39.04,23.486,162.0
test_FD001,999126,26,21,1/8/2018 6:23,AXM,WSSS,,0.0001,0.0001,100,518.67,1561.5300000000002,1583.05,1401.42,14.62,21.61,555.1,2388.0,9062.14,1.3,47.47,521.92,2388.03,8146.23,8.366,0.03,392,2388,100,38.88,23.3341,162.0
test_FD001,999126,26,25,1/9/2018 3:55,AXM,VTBD,VTSS,0.0019,-0.0003,100,518.67,1561.3300000000002,1586.16,1396.56,14.62,21.61,554.22,2388.01,9058.3,1.3,47.31,522.12,2387.99,8145.4,8.4108,0.03,392,2388,100,38.99,23.3162,162.0
test_FD001,999126,26,37,1/10/2018 20:04,AXM,VMMC,VTBD,0.0025,0.0001,100,518.67,1561.61,1579.21,1396.65,14.62,21.6,553.62,2388.06,9067.21,1.3,47.14,521.95,2388.08,8144.05,8.3982,0.03,392,2388,100,38.81,23.4139,162.0
test_FD001,999126,26,15,1/7/2018 17:43,AXM,VTBD,VHHH,-0.0018,0.0002,100,518.67,1561.47,1589.31,1401.61,14.62,21.61,553.48,2388.03,9060.41,1.3,47.26,521.32,2388.03,8145.04,8.3756,0.03,391,2388,100,38.97,23.3813,162.0
test_FD001,999126,26,41,1/11/2018 5:20,AXM,VTSS,VTBD,-0.001,-0.0001,100,518.67,1562.14,1595.35,1402.5,14.62,21.6,554.29,2387.97,9068.59,1.3,47.19,522.03,2388.02,8146.17,8.4018,0.03,391,2388,100,39.0,23.3544,162.0
test_FD001,999157,57,154,2/25/2018 18:14,AIC,VIDP,VOVZ,0.0002,0.0004,100,518.67,1102.5,1592.83,1412.04,14.62,21.61,552.57,2388.11,9048.65,1.3,47.66,520.89,2388.11,8130.38,8.4427,0.03,394,2388,100,38.8,23.376,134.0
test_FD001,999157,57,151,2/25/2018 6:46,AIC,VRMM,VOTV,0.0015,0.0005,100,518.67,1102.25,1590.65,1411.265,14.62,21.61,553.05,2388.11,9050.08,1.3,47.59,521.97,2388.06,8134.13,8.4358,0.03,393,2388,100,38.95,23.2556,134.0
test_FD001,999157,57,64,2/16/2018 5:03,AIC,VIDP,VAPO,-0.0013,0.0002,100,518.67,1102.26,1586.34,1398.03,14.62,21.61,553.36,2388.16,9051.69,1.3,47.23,521.49,2388.1,8129.16,8.4,0.03,393,2388,100,38.81,23.3757,134.0
test_FD001,999157,57,83,2/18/2018 0:14,AIC,VABB,VIJP,-0.0005,-0.0001,100,518.67,1101.98,1592.86,1407.98,14.62,21.61,552.97,2388.13,9052.43,1.3,47.33,521.75,2388.09,8131.52,8.4153,0.03,395,2388,100,38.76,23.4624,134.0
test_FD001,999157,57,93,2/19/2018 4:05,AIC,VAUD,VIDP,0.0006,-0.0002,100,518.67,1102.01,1585.94,1407.42,14.62,21.61,552.66,2388.14,9048.78,1.3,47.62,521.23,2388.14,8133.52,8.4135,0.03,393,2388,100,38.81,23.2669,134.0
test_FD001,999157,57,42,2/14/2018 1:51,AIC,VABB,VIDP,-0.0003,-0.0002,100,518.67,1102.47,1582.9,1409.51,14.62,21.61,553.43,2388.1,9048.87,1.3,47.46,521.88,2388.1,8130.4,8.4296,0.03,393,2388,100,39.05,23.3313,134.0
test_FD001,999157,57,16,2/10/2018 6:11,AIC,VIDP,VAAH,-0.0009,0.0003,100,518.67,1102.21,1586.92,1397.96,14.62,21.61,554.09,2388.09,9051.1,1.3,47.49,521.69,2388.11,8131.27,8.396,0.03,392,2388,100,39.03,23.3584,134.0
test_FD001,999157,57,112,2/21/2018 2:22,AIC,VIDP,WSSS,0.0039,0.0002,100,518.67,1101.88,1592.32,1404.6,14.62,21.61,553.53,2388.05,9055.36,1.3,47.42,520.88,2388.14,8129.36,8.4238,0.03,393,2388,100,38.81,23.4046,134.0
test_FD001,999157,57,49,2/14/2018 17:42,AIC,VIDP,VAPO,0.0035,0.0001,100,518.67,1102.49,1589.79,1408.98,14.62,21.61,554.28,2388.15,9054.5,1.3,47.48,521.64,2388.11,8127.17,8.4876,0.03,391,2388,100,38.91,23.3539,134.0
test_FD001,999157,57,135,2/23/2018 18:06,AIC,VIDP,VOTV,-0.0003,0.0,100,518.67,1102.38,1589.16,1404.58,14.62,21.61,553.78,2388.08,9055.74,1.3,47.65,521.34,2388.17,8132.75,8.4099,0.03,392,2388,100,38.63,23.3165,134.0
test_FD001,999157,57,137,2/23/2018 22:16,AIC,VOTV,VRMM,-0.0008,0.0001,100,518.67,1102.27,1602.58,1410.425,14.62,21.61,553.44,2388.06,9043.48,1.3,47.61,521.43,2388.15,8127.66,8.4285,0.03,394,2388,100,38.78,23.2671,134.0
test_FD001,999157,57,145,2/24/2018 21:35,AIC,VOTV,VRMM,0.0015,0.0003,100,518.67,1102.56,1591.34,1410.68,14.62,21.61,552.8,2388.13,9050.83,1.3,47.57,521.1,2388.12,8124.38,8.419,0.03,394,2388,100,38.76,23.2876,134.0
test_FD001,999157,57,75,2/17/2018 7:21,AIC,VTBS,VIDP,0.0006,0.0004,100,518.67,1102.27,1590.75,1405.46,14.62,21.61,553.4,2388.11,9049.09,1.3,47.41,520.88,2388.11,8129.86,8.4255,0.03,394,2388,100,38.95,23.2771,134.0
test_FD001,999157,57,155,2/25/2018 21:03,AIC,VOVZ,VOPB,-0.0024,0.0001,100,518.67,1102.5,1589.88,1410.52,14.62,21.61,553.53,2388.09,9053.73,1.3,47.6,521.77,2388.14,8126.04,8.4672,0.03,395,2388,100,38.83,23.2695,134.0
test_FD001,999157,57,101,2/19/2018 22:34,AIC,VEBS,VIDP,-0.0013,0.0,100,518.67,1102.3,1584.56,1406.83,14.62,21.61,553.33,2388.14,9050.4,1.3,47.51,522.33,2388.12,8128.1,8.4881,0.03,395,2388,100,38.77,23.3333,134.0
test_FD001,999157,57,94,2/19/2018 5:24,AIC,VIDP,VOMM,-0.0008,-0.0001,100,518.67,1101.8300000000002,1593.99,1403.64,14.62,21.61,553.46,2388.14,9051.11,1.3,47.41,521.67,2388.14,8128.26,8.4201,0.03,393,2388,100,39.0,23.2638,134.0
test_FD001,999157,57,91,2/19/2018 2:09,AIC,VIDP,VAUD,0.0013,0.0001,100,518.67,1102.3,1588.08,1407.05,14.62,21.61,553.56,2388.14,9050.52,1.3,47.56,521.45,2388.09,8132.1,8.4554,0.03,393,2388,100,38.8,23.3567,134.0
test_FD001,999157,57,159,2/26/2018 7:58,AIC,VAPO,VIDP,-0.0035,0.0,100,518.67,1102.36,1585.46,1413.18,14.62,21.61,553.45,2388.08,9044.05,1.3,47.66,521.39,2388.15,8130.76,8.4964,0.03,395,2388,100,38.83,23.1511,134.0
